,Unnamed: 0,Date_Published,Locality,Type_of_Property,Price
12969,12969,November,SLIEMA,apartment,400000
12970,12970,November,SLIEMA,penthouse,280000
12971,12971,November,SLIEMA,apartment,550000
12972,12972,November,SLIEMA,apartment,495000
12973,12973,November,SLIEMA,townhouse,650000
12974,12974,November,SLIEMA,apartment,925000
12975,12975,November,SLIEMA,apartment,325000
12976,12976,November,SLIEMA,apartment,360000
12977,12977,November,SLIEMA,penthouse,475000
12978,12978,November,SLIEMA,apartment,525000
12979,12979,November,SLIEMA,townhouse,475000
12980,12980,November,SLIEMA,penthouse,365000
12981,12981,November,SLIEMA,townhouse,475000
12982,12982,November,SLIEMA,apartment,290000
12983,12983,November,SLIEMA,maisonette,225000
12984,12984,November,SLIEMA,house of character of character,700000
12985,12985,November,SLIEMA,apartment,320000
12986,12986,November,SLIEMA,apartment,432000
12987,12987,November,SLIEMA,maisonette,225000
12988,12988,November,SLIEMA,apartment,250000
12989,12989,November,SLIEMA,apartment,385000
12990,12990,November,SLIEMA,apartment,350000
12991,12991,November,SLIEMA,apartment,360000
12992,12992,November,SLIEMA,apartment,560000
12993,12993,November,SLIEMA,apartment,925000
12994,12994,November,SLIEMA,townhouse,599000
12995,12995,November,SLIEMA,townhouse,650000
12996,12996,November,SLIEMA,maisonette,292000
12997,12997,November,SLIEMA,penthouse,670000
12998,12998,November,ST JULIANS,apartment,260000
12999,12999,November,ST JULIANS,apartment,155000
13000,13000,November,ST JULIANS,penthouse,233000
13001,13001,November,ST JULIANS,apartment,335000
13002,13002,November,ST JULIANS,apartment,480000
13003,13003,November,ST JULIANS,apartment,285000
13004,13004,November,ST JULIANS,apartment,395000
13005,13005,November,ST JULIANS,penthouse,233000
13006,13006,November,ST JULIANS,apartment,298000
13007,13007,November,ST JULIANS,apartment,235000
13008,13008,November,ST JULIANS,apartment,265000
13009,13009,November,ST JULIANS,apartment,295000
13010,13010,November,ST JULIANS,penthouse,450000
13011,13011,November,ST JULIANS,apartment,340000
13012,13012,November,ST JULIANS,apartment,425000
13013,13013,November,ST JULIANS,maisonette,698000
13014,13014,November,ST JULIANS,apartment,233000
13015,13015,November,ST JULIANS,apartment,142000
13016,13016,November,ST JULIANS,apartment,265000
13017,13017,November,ST JULIANS,apartment,335000
13018,13018,November,ST JULIANS,apartment,233000
13019,13019,November,ST JULIANS,penthouse,265000
13020,13020,November,ST JULIANS,apartment,372000
13021,13021,November,ST JULIANS,apartment,499000
13022,13022,November,ST JULIANS,apartment,790000
13023,13023,November,ST JULIANS,apartment,255000
13024,13024,November,ST PAUL,apartment,249500
13025,13025,November,ST PAUL,apartment,240000
13026,13026,November,ST PAUL,apartment,390000
13027,13027,November,ST PAUL,apartment,240000
13028,13028,November,ST PAUL,apartment,215000
13029,13029,November,ST PAUL,apartment,170000
13030,13030,November,ST PAUL,apartment,200000
13031,13031,November,ST PAUL,maisonette,360000
13032,13032,November,ST PAUL,penthouse,425000
13033,13033,November,ST PAUL,apartment,133000
13034,13034,November,ST PAUL,apartment,210000
13035,13035,November,ST PAUL,apartment,213000
13036,13036,November,ST PAUL,apartment,390000
13037,13037,November,ST PAUL,apartment,234000
13038,13038,November,ST PAUL,maisonette,360000
13039,13039,November,ST PAUL,apartment,122000
13040,13040,November,ST VENERA,maisonette,219000
13041,13041,November,ST VENERA,maisonette,650000
13042,13042,November,ST VENERA,apartment,170000
13043,13043,November,ST VENERA,penthouse,173300
13044,13044,November,ST VENERA,shop,68500
13045,13045,November,ST VENERA,house of character of character,225000
13046,13046,November,SWATAR,apartment,280000
13047,13047,November,SWATAR,apartment,273000
13048,13048,November,SWIEQI,maisonette,335000
13049,13049,November,SWIEQI,penthouse,560000
13050,13050,November,SWIEQI,maisonette,375000
13051,13051,November,SWIEQI,apartment,285000
13052,13052,November,SWIEQI,apartment,290000
13053,13053,November,SWIEQI,maisonette,350000
13054,13054,November,SWIEQI,maisonette,375000
13055,13055,November,SWIEQI,apartment,365000
13056,13056,November,SWIEQI,apartment,318000
13057,13057,November,SWIEQI,apartment,295000
13058,13058,November,SWIEQI,villa,695000
13059,13059,November,SWIEQI,maisonette,350000
13060,13060,November,SWIEQI,maisonette,490000
13061,13061,November,SWIEQI,maisonettes,250000
13062,13062,November,TA,apartment,480000
13063,13063,November,TA,apartment,1230000
13064,13064,November,TAL IBRAĠ,maisonette,375000
13065,13065,November,TAL IBRAĠ,apartment,285000
13066,13066,November,TAL IBRAĠ,maisonette,985000
13067,13067,November,TAL IBRAĠ,apartment,360000
13068,13068,November,TAL IBRAĠ,apartment,360000
13069,13069,November,TAL IBRAĠ,apartment,320000
13070,13070,November,TAL IBRAĠ,apartment,280000
13071,13071,November,TARXIEN,maisonette,162000
13072,13072,November,TARXIEN,apartment,116600
13073,13073,November,TARXIEN,apartment,135000
13074,13074,November,TARXIEN,maisonette,280000
13075,13075,November,TARXIEN,house of character of character,600000
13076,13076,November,TARXIEN,apartment,189000
13077,13077,November,THE,villa,775000
13078,13078,November,THE,maisonette,310000
13079,13079,November,VALLETTA,house of character of character,700000
13080,13080,November,VALLETTA,maisonette,225000
13081,13081,November,VALLETTA,maisonette,350000
13082,13082,November,VALLETTA,apartment,371000
13083,13083,November,VALLETTA,apartment,585000
13084,13084,November,VALLETTA,maisonette,427000
13085,13085,November,VALLETTA,apartment,980000
13086,13086,November,VICTORIA,maisonette,980000
13087,13087,November,VITTORIOSA,apartment,375000
13088,13088,November,VITTORIOSA,townhouse,220000
13089,13089,November,VITTORIOSA,townhouse,220000
13090,13090,November,VITTORIOSA,townhouse,535000
13091,13091,November,VITTORIOSA,maisonette,525000
13092,13092,November,VITTORIOSA,townhouse,220000
13093,13093,November,VITTORIOSA,townhouse,470000
13094,13094,November,XEMXIJA,apartment,189000
13095,13095,November,XGĦAJRA,apartment,125000
13096,13096,November,XGĦAJRA,apartment,118000
13097,13097,November,ŻABBAR,penthouse,195000
13098,13098,November,ŻABBAR,penthouse,180000
13099,13099,November,ŻABBAR,apartment,130000
13100,13100,November,ŻABBAR,penthouse,210000
13101,13101,November,ŻABBAR,maisonette,125000
13102,13102,November,ŻABBAR,house of character of character,325000
13103,13103,November,ŻABBAR,apartment,127500
13104,13104,November,_Hlk497210097ABBAR,house of character of character,300000
13105,13105,November,ŻABBAR,apartment,143000
13106,13106,November,ŻABBAR,house of character of character,320000
13107,13107,November,ŻEBBIEGĦ,apartment,180000
13108,13108,November,ŻEBBIEGĦ,apartment,180000
13109,13109,November,ŻEBBIEGĦ,apartment,195000
13110,13110,November,ŻEBBUĠ,maisonette,266000
13111,13111,November,ŻEBBUĠ,house of character of character,950000
13112,13112,November,ŻEBBUĠ,apartment,168300
13113,13113,November,ŻEBBUĠ,apartment,198000
13114,13114,November,ŻEBBUĠ,penthouse,210000
13115,13115,November,ŻEBBUĠ,penthouse,330000
13116,13116,November,ŻEBBUĠ,character,750000
13117,13117,November,ŻEBBUĠ,maisonette,235000
13118,13118,November,ŻEBBUĠ,penthouse,250000
13119,13119,November,ŻEBBUĠ,character,315000
13120,13120,November,ŻEBBUĠ,character,340000
13121,13121,November,ŻEBBUĠ,townhouse,490000
13122,13122,November,ŻEBBUĠ,apartment,126000
13123,13123,November,ŻEBBUĠ,maisonette,190000
13124,13124,November,ŻEBBUĠ,townhouse,425000
13125,13125,November,ŻEJTUN,character,895000
13126,13126,November,ŻEJTUN,character,375000
13127,13127,November,ŻEJTUN,character,260000
13128,13128,November,ŻEJTUN,character,315000
13129,13129,November,ŻURRIEQ,apartment,194000
13130,13130,November,ŻURRIEQ,penthouse,400000
13131,13131,November,ŻURRIEQ,maisonette,155000
13132,13132,November,ŻURRIEQ,apartment,140000
13133,13133,November,ŻURRIEQ,plot,420000
13134,13134,November,QAWRA,apartment,210000
13135,13135,November,TAL IBRAĠ,apartment,350000
13136,13136,November,GŻIRA,apartment,185000
13137,13137,November,TAL IBRAĠ,penthouse,700000
13138,13138,November,QORMI,apartment,150000
13139,13139,November,ATTARD,apartment,370000
13140,13140,November,COSPICUA,character,479000
13141,13141,November,GĦARGĦUR,apartment,248000
13142,13142,November,GĦARGĦUR,maisonette,325000
13143,13143,November,GOZO QALA,apartment,235000
13144,13144,November,MANIKATA,house of character of character,370000
13145,13145,November,RABAT,penthouse,1350000
13146,13146,November,SWIEQI,maisonette,490000
13147,13147,October,QORMI,apartment,150000
13148,13148,October,ST JULIANS,bar,350000
13149,13149,November,ŻABBAR,apartment,130000
13150,13150,November,GOZO Protected,plot,830000
13151,13151,November,SLIEMA,apartment,495000
13152,13152,November,ATTARD,apartment,370000
13153,13153,November,BALZAN,townhouse,565000
13154,13154,November,GOZO VICTORIA,farmhouse,385000
13155,13155,November,GOZO XAGĦRA,house of character of character,245000
13156,13156,November,SAN ĠWANN,apartment,150000
13157,13157,November,SLIEMA,townhouse,700000
13158,13158,November,ST PAUL,apartment,520000
13159,13159,November,TAL IBRAĠ,apartment,350000
13160,13160,November,APARTMENTS,maisonettes,212000
13161,13161,November,ATTARD,plot,1300000
13162,13162,November,ATTARD,maisonette,320000
13163,13163,November,ATTARD,terraced,500000
13164,13164,November,ATTARD,maisonette,310000
13165,13165,November,ATTARD,character,175000
13166,13166,November,ATTARD,penthouse,205000
13167,13167,November,ATTARD,villa,525000
13168,13168,November,ATTARD,house of character of character,593000
13169,13169,November,BAHAR IĊ-ĊAGHAQ,apartment,220000
13170,13170,November,BAĦAR IĊ-ĊAGĦAQ,apartment,280000
13171,13171,November,BAĦAR IĊ-ĊAGĦAQ,apartment,465000
13172,13172,November,BAĦAR IĊ-ĊAGĦAQ,apartment,325000
13173,13173,November,BAĦAR IĊ-ĊAGĦAQ,maisonette,290000
13174,13174,November,BAĦAR IĊ-ĊAGĦAQ,apartment,235000
13175,13175,November,BAĦAR IĊ-ĊAGĦAQ,maisonette,320000
13176,13176,November,BAĦAR IĊ-ĊAGĦAQ,apartment,465000
13177,13177,November,BAĦAR IĊ-ĊAGĦAQ,apartment,220000
13178,13178,November,BAHAR IĊ-ĊAGĦAQ,maisonette,290000
13179,13179,November,BALLUTA,apartment,425000
13180,13180,November,BALZAN,maisonette,362000
13181,13181,November,BALZAN,townhouse,575000
13182,13182,November,BALZAN,apartment,285000
13183,13183,November,BALZAN,penthouse,530000
13184,13184,November,BALZAN,apartment,355000
13185,13185,November,BALZAN,apartment,297000
13186,13186,November,BALZAN,maisonette,345000
13187,13187,November,BALZAN,apartment,270000
13188,13188,November,BALZAN,maisonette,383000
13189,13189,November,BALZAN,character,1300000
13190,13190,November,BIDNIJA,house of character of character,760000
13191,13191,November,BIDNIJA,character,760000
13192,13192,November,BIDNIJA,character,760000
13193,13193,November,BIRKIRKARA,apartment,255000
13194,13194,November,BIRKIRKARA,character,191000
13195,13195,November,BIRKIRKARA,shop,57500
13196,13196,November,BIRKIRKARA,penthouse,295000
13197,13197,November,BIRKIRKARA,penthouse,160000
13198,13198,November,BIRKIRKARA,apartment,170000
13199,13199,November,BIRKIRKARA,character,329000
13200,13200,November,BIRKIRKARA,character,138000
13201,13201,November,BIRKIRKARA,apartment,168000
13202,13202,November,BIRKIRKARA,apartment,150000
13203,13203,November,BIRKIRKARA,character,165000
13204,13204,November,BIRKIRKARA,penthouse,341000
13205,13205,November,BIRKIRKARA,apartment,159000
13206,13206,November,BIRKIRKARA,maisonettes,145000
13207,13207,November,BIRKIRKARA,character,585000
13208,13208,November,BIRŻEBBUĠA,apartment,155000
13209,13209,November,BIRŻEBBUĠA,apartment,290000
13210,13210,November,BIRŻEBBUĠA,maisonette,290000
13211,13211,November,BIRŻEBBUĠA,maisonette,223500
13212,13212,November,BUĠIBBA,apartment,127000
13213,13213,November,BUĠIBBA,apartment,210000
13214,13214,November,BUĠIBBA,penthouse,160000
13215,13215,November,BUĠIBBA,apartment,75000
13216,13216,November,BUĠIBBA,apartment,210000
13217,13217,November,BUĠIBBA,apartment,115000
13218,13218,November,BUĠIBBA,maisonette,170000
13219,13219,November,BURMARRAD,penthouse,255000
13220,13220,November,COSPICUA,maisonette,129000
13221,13221,November,COSPICUA,house of character of character,570000
13222,13222,November,COSPICUA,townhouse,294000
13223,13223,November,DINGLI,maisonette,335000
13224,13224,November,FGURA,maisonette,115000
13225,13225,November,FGURA,maisonette,220000
13226,13226,November,FGURA,maisonette,140000
13227,13227,November,FGURA,maisonette,276000
13228,13228,November,_Hlk497907494,penthouse,160000
13229,13229,November,_Hlk497907494,apartment,135000
13230,13230,November,FGURA,maisonette,220000
13231,13231,November,FGURA,maisonette,175000
13232,13232,November,FGURA,apartment,105000
13233,13233,November,FLEUR,apartment,170000
13234,13234,November,GĦARGĦUR,maisonette,325000
13235,13235,November,GĦARGĦUR,maisonette,345000
13236,13236,November,GĦARGĦUR,maisonette,375000
13237,13237,November,GĦARGĦUR,maisonette,375000
13238,13238,November,GĦARGĦUR,maisonette,345000
13239,13239,November,GĦARGĦUR,apartment,230000
13240,13240,November,GĦARGĦUR,apartment,155000
13241,13241,November,GĦARGĦUR,character,320000
13242,13242,November,GĦARGĦUR,penthouse,355000
13243,13243,November,GĦARGĦUR,maisonette,265000
13244,13244,November,GĦAXAQ,character,430000
13245,13245,November,GĦAXAQ,penthouse,197000
13246,13246,November,GĦAXAQ,apartment,149000
13247,13247,November,GĦAXAQ,maisonette,149000
13248,13248,November,GĦAXAQ,maisonette,319000
13249,13249,November,GĦAXAQ,maisonette,319000
13250,13250,November,GĦAXAQ,apartment,145000
13251,13251,November,GĦAXAQ,townhouse,235000
13252,13252,November,GĦAXAQ,apartment,171000
13253,13253,November,GĦAXAQ,character,362000
13254,13254,November,GĦAXAQ,townhouse,235000
13255,13255,November,GĦAXAQ,townhouse,235000
13256,13256,November,GOZO GĦAJNSIELEM,apartment,120000
13257,13257,November,GOZO GĦARB,apartment,180000
13258,13258,November,GOZO GĦARB,farmhouse,375000
13259,13259,November,GOZO GĦARB,character,920000
13260,13260,November,GOZO GĦASRI,character,610000
13261,13261,November,GOZO MARSALFORN,apartment,100000
13262,13262,November,GOZO MARSALFORN,apartment,140000
13263,13263,November,GOZO MARSALFORN,apartment,99000
13264,13264,November,GOZO NADUR,house of character of character,105000
13265,13265,November,GOZO NADUR,penthouse,180000
13266,13266,November,GOZO QALA,apartment,90000
13267,13267,November,GOZO SANNAT,penthouse,120000
13268,13268,November,GOZO VICTORIA,apartment,135000
13269,13269,November,GOZO XAGĦRA,apartment,156000
13270,13270,November,GOZO XAGĦRA,apartment,125000
13271,13271,November,GOZO XAGĦRA,apartment,300000
13272,13272,November,GOZO XAGĦRA,apartment,220000
13273,13273,November,GOZO XAGĦRA,penthouse,200000
13274,13274,November,GOZO ŻEBBUĠ,house of character of character,335000
13275,13275,November,GOZO Last,apartment,105000
13276,13276,November,GUARDAMANGIA,apartment,139000
13277,13277,November,GUDJA,character,490000
13278,13278,November,GUDJA,character,490000
13279,13279,November,GUDJA,character,490000
13280,13280,November,GUDJA,penthouse,180000
13281,13281,November,GUDJA,character,250000
13282,13282,November,GŻIRA,apartment,153000
13283,13283,November,GŻIRA,apartment,330000
13284,13284,November,GŻIRA,apartment,165000
13285,13285,November,GŻIRA,penthouse,265000
