Date_Published,Locality,Type_of_Property,Price
November,TAL IBRAĠ,Apartment,265000
November,TAL IBRAĠ,villa,540000
November,TAL IBRAĠ,house,475000
November,TAL IBRAĠ,villa,1400000
November,TAL IBRAĠ,villa,
November,TAL IBRAĠ,maisonette,340000
November,TAL IBRAĠ,apartment,190000
November,TAL IBRAĠ,plot,429000
November,TAL IBRAĠ,apartment,295000
November,TARXIEN,plot,115000
November,TARXIEN,maisonette,210000
November,TARXIEN,maisonette,170000
November,TARXIEN,townhouse,139000
November,TARXIEN,,485000
November,THE,penthouse,
November,THE,maisonette,369000
November,THE,maisonette,
November,TIGNÉ,apartment,550
November,TIGNÉ,apartment,1450000
November,UNCONVERTED,character,245000
November,VALLETTA,shop,2000000
November,VALLETTA,Maisonette,189000
November,VALLETTA,maisonette,244000
November,VALLETTA,maisonette,250000
November,VALLETTA,maisonette,287000
November,VERDALA,apartment,
November,VICTORIA,villa,1100000
November,VICTORIA,villa,
November,VICTORIA,villa,750000
November,VICTORIA,villa,1100000
November,VITTORIOSA,penthouse,330000
November,XEMXIJA,maisonette,315000
November,XEMXIJA,apartment,350000
November,XGĦAJRA,apartment,277000
November,XGĦAJRA,Penthouse,127000
November,ŻABBAR,maisonette,195000
November,ŻABBAR,apartment,160000
November,ŻABBAR,townhouse,128000
November,ŻABBAR,townhouse,135000
November,ŻABBAR,maisonette,123000
November,ŻABBAR,maisonette,108000
November,ŻABBAR,apartment,128000
November,ŻABBAR,penthouse,140000
November,ŻEBBIEGĦ,apartment,159500
November,ŻEBBIEGĦ,maisonette,235000
November,ŻEBBUĠ,Apartment,137000
November,ŻEBBUĠ,maisonette,82000
November,ŻEBBUĠ,house,300000
November,ŻEBBUĠ,character,327000
November,ŻEBBUĠ,apartments,92000
November,ŻEBBUĠ,maisonette,112000
November,ŻEBBUĠ,apartments,147000
November,ŻEBBUĠ,house,299000
November,ŻEBBUĠ,character,
November,ŻEBBUĠ,penthouse,130000
November,ŻEJTUN,,22000
November,ŻEJTUN,maisonette,116000
November,ŻEJTUN,maisonette,114000
November,ŻEJTUN,apartment,109500
November,ŻEJTUN,apartment,99000
November,ŻEJTUN,house,210000
November,ŻEJTUN,character,230000
November,ŻEJTUN,maisonette,198000
November,ŻEJTUN,apartments,125000
November,ŻEJTUN,apartments,82000
November,ŻEJTUN,house,205000
November,ŻURRIEQ,townhouse,105000
November,ŻURRIEQ,plot,455000
November,ŻURRIEQ,character,298000
November,ŻURRIEQ,Maisonette,120000
November,ŻURRIEQ,apartments,128000
November,ŻURRIEQ,,150000
November,ŻURRIEQ,townhouse,245000
November,GOZO GĦAJNSIELEM,plot,
November,LIJA,townhouse,320000
November,ST VENERA,penthouse,190000
November,ST VENERA,Apartment,125000
November,TAL IBRAĠ,apartment,265000
November,GĦAXAQ,apartment,158000
November,MTARFA,house,420000
November,SLIEMA,,350000
November,MOSTA,apartments,177000
November,SAN ĠWANN,shop,390000
November,SAN PAWL,apartment,188000
November,SLIEMA,penthouse,326000
November,BALZAN,flat,167000
November,COSPICUA,plot,230000
November,GĦARGĦUR,character,270000
November,INVEST in,,
November,MADLIENA,apartment,254000
November,MARSASCALA,maisonette,147000
November,MELLIEĦA,apartment,148000
November,PWALES,penthouse,105000
November,QRENDI,farmhouse,675000
November,SLIEMA,apartment,850000
November,SLIEMA,apartment,499000
November,SLIEMA,apartment,395000
November,ST JULIANS,apartments,385000
November,ST JULIANS,apartment,350000
November,VICTORIA,villa,750000
November,GĦARGĦUR,character,350000
November,INVEST in,,
November,SAN ĠWANN,shop,390000
December,AIRPORT,,155000
December,BIRKIRKARA,,78000
December,PIETÀ,penthouse,245000
December,SLIEMA,apartment,
December,A,,395000
December,AFFORDABLE,,
December,ATTARD,apartment,145400
December,ATTARD,apartment,165000
December,ATTARD,maisonette,265000
December,ATTARD,villa,688000
December,ATTARD,penthouse,225000
December,ATTARD,maisonette,190000
December,ATTARD,Apartment,175000
December,ATTARD,penthouse,185000
December,ATTARD,apartment,225000
December,ATTARD,maisonette,230000
December,ATTARD,,186000
December,ATTARD,penthouse,299000
December,ATTARD,maisonette,260000
December,ATTARD,,
December,ATTARD,penthouse,450000
December,ATTARD,maisonette,128150
December,ATTARD,apartment,150000
December,ATTARD,house,479000
December,ATTARD,house,410000
December,ATTARD,house,315000
December,ATTARD,maisonette,249000
December,BAĦAR IĊ-ĊAGĦAQ,maisonette,328000
December,BAĦAR IĊ-ĊAGĦAQ,apartment,139000
December,BAĦAR IĊ-ĊAGĦAQ,house,450000
December,BAĦRIJA,penthouse,424000
December,BALZAN,apartments,160000
December,BALZAN,maisonette,160000
December,BALZAN,maisonette,212000
December,BALZAN,apartment,135000
December,BIDNIJA,villa,795000
December,BIDNIJA,villa,780000
December,BIRKIRKARA,apartment,229000
December,BIRKIRKARA,apartment,142000
December,BIRKIRKARA,villa,350000
December,BIRKIRKARA,apartment,106000
December,BIRKIRKARA,maisonette,139000
December,BIRKIRKARA,apartment,150000
December,BIRKIRKARA,character,205000
December,BIRKIRKARA,character,205000
December,BIRKIRKARA,maisonette,165000
December,BIRKIRKARA,apartment,165000
December,BIRKIRKARA,penthouse,165000
December,BIRKIRKARA,apartment,110000
December,BIRŻEBBUĠA,,
December,BIRŻEBBUĠA,apartment,95000
December,BIRŻEBBUĠA,house,200000
December,BIRŻEBBUĠA,flat,
December,BUĠIBBA,apartment,90000
December,BUĠIBBA,apartments,87500
December,COSPICUA,Maisonette,80000
December,DINGLI,,285000
December,DINGLI,house,265000
December,FGURA,apartment,130000
December,FGURA,Apartments,97000
December,FGURA,apartment,110000
December,FGURA,penthouse,150000
December,FLORIANA,apartment,170000
December,FLORIANA,House,
December,FLORIANA,townhouse,450000
December,GĦARGĦUR,maisonette,245000
December,GĦARGĦUR,maisonette,325000
December,GĦARGĦUR,character,280000
December,GĦARGĦUR,townhouse,690000
December,GĦARGĦUR,maisonette,115000
December,GĦARGĦUR,Maisonette,325000
December,GĦARGĦUR,maisonette,275000
December,GĦAXAQ,penthouse,186000
December,GĦAXAQ,apartment,119000
December,GĦAXAQ,apartment,110000
December,GOZO GĦASRI,character,510000
December,GOZO MARSALFORN,apartment,85000
December,GOZO MUNXAR,apartments,65000
December,GOZO NADUR,farmhouse,235000
December,GOZO NADUR,apartment,103000
December,GOZO QALA,character,400000
December,GOZO QALA,apartment,85000
December,GOZO QALA,apartment,72000
December,GOZO VICTORIA,penthouse,120000
December,GOZO VICTORIA,shop,230000
December,GOZO XAGĦRA,house,180000
December,GOZO XAGĦRA,plot,
December,_GoBackĦRA,penthouse,95000
December,GOZO XAGĦRA,apartment,160000
December,GOZO XAGĦRA,maisonette,138000
December,GOZO XEWKIJA,house,160000
December,GOZO XLENDI,apartment,100000
December,GUARDAMANGIA,townhouse,264000
December,GUARDAMANGIA,apartment,135000
December,GUDJA,,420000
December,GUDJA,character,385000
December,GUDJA,character,385000
December,GŻIRA,apartments,145000
December,GŻIRA,apartments,165000
December,GŻIRA,apartment,150000
December,GŻIRA,,155000
December,GŻIRA,apartment,185000
December,GŻIRA,apartment,265000
December,GŻIRA,apartment,140000
December,GŻIRA,apartment,170000
December,GŻIRA,apartment,130000
December,GŻIRA,apartment,185000
December,GŻIRA,apartment,230000
December,GŻIRA,apartment,155000
December,GŻIRA,apartments,225000
December,GŻIRA,Penthouse,180000
December,GŻIRA,penthouse,230000
December,ĦAMRUN,Townhouse,106000
December,IKLIN,Bungalow,1930000
December,IKLIN,maisonette,250000
December,IKLIN,bungalow,1400000
December,IKLIN,house,325000
December,IKLIN,house,318000
December,IKLIN,apartments,139000
December,KALKARA,house,370000
December,KALKARA,character,475000
December,KALKARA,apartment,128000
December,KAPPARA,maisonette,165000
December,KAPPARA,villa,549000
December,KIRKOP,apartment,148500
December,KIRKOP,apartment,99000
December,LIJA,Penthouse,370000
December,LIJA,maisonette,234000
December,LIJA,maisonette,233000
December,LIJA,,1200000
December,LIJA,townhouse,760000
December,LIJA,maisonette,240000
December,LIJA,maisonette,230000
December,LIJA,maisonette,234000
December,LIJA,character,
December,LIJA,character,485000
December,LIJA,house,460000
December,LUQA,apartment,143000
December,MADLIENA,plot,790000
December,MADLIENA,bungalow,1950000
December,MADLIENA,villa,805000
December,MAGĦTAB,villa,1200000
December,MARSASCALA,flat,125000
December,MARSASCALA,maisonette,160000
December,MARSASCALA,apartment,140000
December,MARSASCALA,apartment,185000
December,MARSASCALA,Apartment,95500
December,MARSASCALA,house,297000
December,MARSASCALA,apartment,122000
December,MARSASCALA,maisonette,158000
December,MARSASCALA,apartment,106000
December,MARSASCALA,maisonette,160000
December,MARSASCALA,bungalow,1285000
December,MARSASCALA,apartment,146000
December,MDINA,house,700000
December,MELLIEĦA,bungalow,873000
December,MELLIEĦA,apartment,148000
December,MELLIEĦA,plot,1950000
December,MELLIEĦA,apartment,135000
December,MELLIEĦA,apartments,120000
December,MELLIEĦA,penthouse,165000
December,MELLIEĦA,apartments,135000
December,MELLIEĦA,apartment,145000
December,MELLIEĦA,,480000
December,MELLIEĦA,house,175000
December,MELLIEĦA,maisonette,170000
December,MENSIJA,plot,635000
December,MENSIJA,villa,634000
December,MĠARR,penthouse,240000
December,MĠARR,Penthouse,240000
December,MĠARR,plot,445000
December,MĠARR,farmhouse,1700000
December,MOSTA,,36000
December,MOSTA Żokrija,apartments,129000
December,MOSTA Żokrija,penthouse,335000
December,MOSTA,bungalow,640000
December,MOSTA,Apartments,150000
December,MOSTA,maisonette,230000
December,MOSTA,Bungalow,499000
December,MOSTA,character,285000
December,MOSTA,house,330000
December,MOSTA,flat,133000
December,MOSTA,maisonette,167000
December,MOSTA,Penthouse,275000
December,MOSTA,Penthouse,275000
December,MOSTA,maisonette,297000
December,MOSTA,apartment,130000
December,MOSTA,apartment,175000
December,MOSTA,apartment,106000
December,MQABBA,plot,300000
December,MRIEĦEL,Penthouse,164000
December,MSIDA,apartment,138000
December,MSIDA,apartment,139000
December,MSIDA,,169000
December,MSIDA,apartment,110000
December,MSIDA,apartment,160000
December,MSIDA,apartment,126000
December,MSIDA,maisonette,165000
December,MSIDA,apartments,117000
December,MSIDA,apartment,125000
December,MSIDA,penthouse,145000
December,MSIDA,apartment,128000
December,MSIDA,apartment,139000
December,MSIDA,apartment,130000
December,NAXXAR,character,375000
December,NAXXAR,character,495000
December,NAXXAR,Plot,
December,NAXXAR,character,325000
December,NAXXAR,penthouse,245000
December,NAXXAR,character,495000
December,NAXXAR,character,1125000
December,NAXXAR,penthouse,107000
December,NAXXAR,,125000
December,NAXXAR,villa,700000
December,NAXXAR,maisonette,225000
December,NAXXAR,,150000
December,NAXXAR,apartment,112000
December,NAXXAR,farmhouse,531000
December,PAOLA,Apartment,185000
December,PAOLA,apartment,85000
December,PAOLA,maisonette,116000
December,PAOLA,apartments,90000
December,PEMBROKE,apartment,185000
December,PEMBROKE,villa,
December,PIETÀ,apartment,92000
December,PIETÀ,,521000
December,PIETÀ,apartments,300000
December,PIETÀ,apartment,139000
December,PIETÀ,apartment,134000
December,PIETÀ,,700000
December,PIETÀ,apartment,136000
December,PORTOMASO,apartment,650000
December,PORTOMASO,apartment,650000
December,PORTOMASO,apartment,1100000
December,PWALES,penthouse,110000
December,QAWRA,,108000
December,QAWRA,penthouse,230000
December,QAWRA,apartment,106000
December,QAWRA,apartment,180000
December,QAWRA,penthouse,350000
December,QAWRA,apartment,122000
December,QAWRA,apartment,130000
December,QAWRA,apartment,120000
December,QAWRA,apartment,125000
December,QAWRA,apartment,117500
December,QAWRA,,
December,QAWRA,house,400000
December,QAWRA,apartment,108000
December,QAWRA,apartment,85000
December,QAWRA,apartments,105000
December,QAWRA,apartment,125000
December,QORMI,apartment,116000
December,QORMI,,512460
December,QORMI,Warehouse,
December,QRENDI,character,298000
December,QRENDI,penthouse,
December,RABAT,apartment,
December,RABAT,townhouse,111500
December,RABAT,townhouse,390000
December,RABAT,apartment,276000
December,RESTAURANT with,RESTAURANT,1101000
December,SAN ĠWANN,maisonette,180000
December,SAN ĠWANN,house,392000
December,SAN ĠWANN,maisonette,180000
December,SAN ĠWANN,apartments,125000
December,SAN PAWL,apartment,220000
December,SAN PAWL,villa,795000
December,SAN PAWL,maisonette,266000
December,SAN PAWL,maisonette,245000
December,SAN PAWL,maisonette,185000
December,SAN PAWL,villa,925000
December,SAN PAWL,villa,550000
December,SAN PAWL,plot,620000
December,SENGLEA,,350000
December,SIĠĠIEWI,maisonette,271065
December,SIĠĠIEWI,townhouse,
December,SLIEMA,apartment,
December,SLIEMA,apartment,265000
December,SLIEMA,apartment,239000
December,SLIEMA,penthouse,435000
December,SLIEMA,,400000
December,SLIEMA,,797000
December,SLIEMA,apartment,235000
December,SLIEMA,apartment,695000
December,SLIEMA,maisonette,495000
December,SLIEMA,apartment,245000
December,SLIEMA,apartment,370000
December,SLIEMA,Apartment,245000
December,SLIEMA,maisonettes,265000
December,SLIEMA,apartment,515000
December,SLIEMA,townhouse,
December,SLIEMA,apartment,300000
December,SLIEMA,apartment,400000
December,SLIEMA,apartment,120000
December,SLIEMA,apartment,424000
December,SLIEMA,apartment,265000
December,SLIEMA,apartment,405000
December,SLIEMA,apartments,299000
December,SLIEMA,apartment,350000
December,SLIEMA,apartment,650000
December,SLIEMA,Townhouse,370000
December,SLIEMA,Townhouse,570000
December,SLIEMA,Townhouse,340000
December,SLIEMA,apartment,300000
December,SLIEMA,apartment,249000
December,SLIEMA,Townhouse,795000
December,SPACIOUS,apartment,
December,ST JULIANS,penthouse,650000
December,ST JULIANS,,250000
December,ST JULIANS,apartment,
December,ST JULIANS,apartment,345000
December,ST JULIANS,apartment,650000
December,ST JULIANS,apartment,160000
December,ST JULIANS,Apartment,325000
December,ST JULIANS,Apartment,230000
December,ST JULIANS,apartments,385000
December,ST JULIANS,maisonette,325000
December,ST JULIANS,maisonette,
December,ST JULIANS,apartment,250000
December,ST JULIANS,apartment,
December,ST JULIANS,apartment,300000
December,ST JULIANS,apartment,180000
December,ST PAUL,Apartment,93000
December,ST PAUL,restaurant,2400000
December,ST PAUL,house,
December,ST PAUL,apartments,174000
December,ST PAUL,apartment,174000
December,ST PAUL,penthouse,300000
December,ST PAUL,apartment,
December,ST PAUL,penthouse,250000
December,ST VENERA,apartment,140000
December,ST VENERA,maisonette,180000
December,SWATAR,maisonette,
December,145,,145000
December,SWATAR,apartments,130000
December,SWATAR,apartments,130000
December,SWATAR,maisonette,278000
December,SWIEQI,maisonette,40000)
December,SWIEQI,penthouse,286000
December,SWIEQI,apartments,350000
December,SWIEQI,penthouse,275000
December,SWIEQI,apartment,220000
December,SWIEQI,apartments,360000
December,SWIEQI,apartment,375000
December,SWIEQI,apartment,245000
December,TA,villa,1400000
December,TA,apartment,953000
December,TAL FJURI,villa,390000
December,TAL IBRAĠ,apartment,300000
December,TAL IBRAĠ,plot,475000
December,TAL IBRAĠ,maisonette,233000
December,TAL IBRAĠ,maisonette,
December,TAL IBRAĠ,maisonette,340000
December,TAL IBRAĠ,apartment,300000
December,TAL IBRAĠ,apartment,190000
December,TAL IBRAĠ,apartment,290000
December,TAL IBRAĠ,villa,1100000
December,TAL IBRAĠ,apartment,190000
December,TARXIEN,maisonette,38000
December,TARXIEN,Apartment,130000
December,TARXIEN,plot,115000
December,TARXIEN,apartments,95000
December,VALLETTA,townhouse,
December,VALLETTA,maisonette,179000
December,VALLETTA,,175000
December,VALLETTA,maisonette,243000
December,VALLETTA,townhouse,
December,VICTORIA,bungalow,
December,VITTORIOSA,townhouse,345000
December,VITTORIOSA,character,245000
December,VITTORIOSA,House,155000
December,XEMXIJA,apartment,118000
December,XEMXIJA,,360000
December,XEMXIJA,apartment,189000
December,XGĦAJRA,apartment,125000
December,ŻABBAR,house,
December,ŻABBAR,apartment,104000
December,ŻABBAR,maisonette,157800
